trovezdelavitailletrueventagͣntplentez	trovez de la vitaille truevent a gͣnt plentez
ilívíntbel	il í vínt bel
siestp͛sentezsafillemandeꝑnaímes	s i est p͛sentez sa fille mande ꝑ naímes
liamaíneníapasdemorez	li amaíne n í a pas demorez
.kl̃.ladõneaotonlesenezTot	. kl̃ . la dõne a oton le senez Tot
maíntenantsontaumostieraleziarcevesq̃ala	maíntenant sont au mostier alez i arcevesq̃ a la
messechante	messe chante
arrieresont	arriere sont
torneOuhautsontensemblemontezlikeuavoientle	torne Ou haut sont ensemble montez li keu avoient le
mengíerap͛stezleve	mengíer ap͛stez l eve
aporterentsialiroislavezgͣnssont	aporterent si a li rois lavez gͣns sont
lesnoces	les noces
xvjorsontdureznulesplusrichesnevithom	xv jors ont durez nules plus riches ne vit hom
sestmí	s est mí
olív͛lipreuzlisenezsesbarons	olív͛ li preuz  li senez  ses barons
celsoupl⁹sestfiez	cels ou pl ⁹ s est fiez
p⁹silora	p ⁹ si lor a
lerẽgnedevisezlunap͛slautreapaie	le rẽgne devisez l un ap͛s l autre a paie
asongrez.O.estoupais	a son grez . O . est ou pais
demorezbelissentaugientcors	demorez  belissent au gient cors
honorezdela	honorez de la
t͛reẽsaísi	t͛re ẽ  saísi 
chasezp⁹enfuílsires	chasez p ⁹ en fu íl sires
roisclameznrẽemꝑere	 rois clamez nrẽ emꝑere
asonerreap͛stezvenírs	a son erre ap͛stez venír s
envoustenfranceasonrengne	en voust en france a son rengne
a.O.aꝯgie	a . O . a ꝯgie
demandeasafilleaugrellecorsmolle	demande  a sa fille au grelle cors molle 
illidonnevolentiersdegreaudeꝑtirot	il li donne volentiers  de gre au deꝑtir ot
maíntcheveiltírelermesploreesgͣntduel	maínt cheveil tíre lermes plorees  gͣnt duel
demene.kll̃.baisa	demene . kll̃ . baisa
anrẽrois	a nrẽ rois
erreTantq̃il	erre Tant q̃ il
vintaꝑissacite	vint a ꝑis sa cite
desesfrancoisfuformenthonoreml̃tontgͣnt	de ses francois fu forment honore ml̃t ont gͣnt
joieqͣntdexlotameneparseschastiaus	joie qͣnt dex l ot amene par ses chastiaus
sest.kl̃.repose.O	s est . kl̃ . repose . O
.agarde	. a garde
lerengne	le rengne
detotes	de totes
ꝑzlafieremẽtgardepourceq̃biaus	ꝑz l a fieremẽt garde pour ce q̃ biaus
honsfugͣnsredoutesifu	hons fu  gͣns  redoute  si fu
prouzplaín	prouz  plaín
deleauteessaucasaíntecrestienbien	de leaute  essauca saínte crestien bien
fubeleplaíndegͣntbontediexenaitl	fu bele plaín de gͣnt bonte diex en ait l
amparlasoepitie	am par la soe pitie
kivoltoirchãcũde	ki volt oir chãcũ de
beausẽblãtdũtbienſ̃tfaitlesv͛sꝑꝯsonãt	beau sẽblãt dũt bien ſ̃t fait les v͛s ꝑ ꝯsonãt
orelaistlanoisesisetreieavãt	ore laist la noise si se treie avãt
ꝯbatantdesduzepersqͥsentramerẽt	ꝯbatant des duze pers qͥ s entramerẽt
tãtkuncnesevererẽttͤsk	tãt k unc ne severerẽt tͤsk
odlasalvagegẽtunjormururẽtvĩtmillier	od la salvage gẽt un jor mururẽt vĩt millier
esetcẽtdecelbarnagedũtcharlesotdoel	e set cẽt de cel barnage dũt charles ot doel
gͣntcilj́ugleornẽdiẽttãt	gͣnt cil j́ugleor n ẽ diẽt tãt
ilnesevẽtníentliplusurdanger	il ne sevẽt níent li plusur danger
edelautri	e de l autri
chãtãtlesparolesmenues	chãtãt les paroles menues
qͥlvõtꝯtͦvantmesilne	qͥ l võt ꝯtͦvant mes il ne
sevẽtmielegͣntdesturbemẽtkavĩt	sevẽt mie le gͣnt desturbemẽt k avĩt
liĩnocẽtsũtaparis÷ẽfͣncecharles	li ĩnocẽt sũt a paris ÷ ẽ fͣnce charles
declermũtutintsacurtplenereli	de clermũt u tint sa curt plenere li
estlajoiegͣntq̃libarũsifuntun	est la joie gͣnt q̃ li barũs i funt un
lereimarsilieleseremẽti	le rei marsilie le seremẽt i
funtcoertap͛sav͛il	funt co ert ap͛s av͛il
qͣnth͛befresche	qͣnt h͛be fresche
av͛ũteínzq̃finẽtlurꝑoletelesnovelesorũt	av͛ũt eínz q̃ finẽt lur ꝑole teles noveles orũt
dũtvĩtmilcheval͛denozfͣnceismurũtsi	dũt vĩt mil cheval͛ de noz fͣnceis murũt si
dãpnedeunẽpẽseqͥ	dãpnedeu n ẽ pẽse qͥ
sustẽttutlemũdunsarazĩdespaineqͥotuel	sustẽt tut le mũd un sarazĩ d espaine qͥ otuel
anunmessag͛garsiebienresẽble	a nun messag͛ garsie bien resẽble
barunparmiparis	barun par mi paris
chevalcheacoitedespurunqͣntviental	chevalche a coite d espurun qͣnt vient al
paleissidescẽt	paleis si descẽt
alperunlesdesgrezmõte	al perun les desgrez mõte
sidemandecharlunogierẽꝯtreegalterenaímunseign᷑	si demande charlun ogier ẽꝯtre e galter e naímun seign᷑
suíunreiqͥnelaímeun	suí un rei qͥ nel aíme un
butũprem͛ia	butũ prem͛ i a
parlegaltercil	parle galter cil
devalunveíletulauset	de valun veí le tu la u set
acelfluri	a cel fluri
gernunceluío	gernun celuí o
lagͣntbarbeacelveirpelicuncoest	la gͣnt barbe a cel veir pelicun co est
rollandsiníeselv͛meilciclatunde	rolland si níes el v͛meil ciclatun de
laltͤpartveezusíetsonꝯpaignũlegẽtil	l altͤ part veez u síet son ꝯpaignũ le gẽtil
ꝯteqͥoliv͛anuncosũt	ꝯte qͥ oliv͛ a nun co sũt
liduzepierqͥlur	li duze pier qͥ lur
sũtẽvírun	sũt ẽvírun
mahunfaitlipaenoreconusjocharlũmal	mahun fait li paen ore conus jo charlũ mal
feuemaleflãbe	feu e male flãbe
liardelemẽtũ	li arde le mẽtũ
deskaltalun	desk al talun
lisarazínen	li sarazín en
feitiloreentẽt	feit il ore entẽt
versmeímessag͛	vers meí messag͛
feustenlapaieneleínetesaluka	feust en la paiene leí ne te salu k a
etuzcesaltresqͥsũtenvirũteí	e tuz ces altres qͥ sũt envirũ teí
etonnevurollãtq̃jocíveísiuncore	e ton nevu rollãt q̃ jo cí veí si uncore
destrerpuisseacurserv͛s	destrer puisse acurser v͛s
milecorsml̃tertfort	mi le cors ml̃t ert fort
rollãtseritsireguardelereisarazĩfrerefet	rollãt se rit si reguarde le rei sarazĩ frere fet
rollãtlaloseztupoez	rollãt l alosez tu poez
biendiretutestesvolẽtez	bien dire tutes tes volẽtez
japurfranceisneserrasatucheznuncodit	ja pur franceis ne serras atuchez nun co dit
⁹levolezdemeiepartestilbien	⁹ le volez de meie part est il bien
afiezdehuíencestjor	afiez de huí en cest jor
deskauitjurspassezdistotuelde	desk a uit jurs passez dist otuel de
folieparleznereduthũmeqͥde	folie parlez ne redut hũme qͥ de
mereseitneztãtcũ	mere seit nez tãt cũ
dũtjosuiadubeznenat	dũt jo sui adubez n en at
colpezufucofrerefetcharlesliremẽbrezdit	colpez u fu co frere fet charles li remẽbrez dit
otineljov	otinel jo v
tavaillãtecitez	ta vaillãte citez
delaq̃leestesẽꝑereclamezlireisgarsiela	de laq̃le estes ẽꝑere clamez li reis garsie la
pͥstesis	pͥst e sis
barnezvíntmilhũmestutacũte	barnez vínt mil hũmes tut a cũte
nũbrezhũmesq̃fẽmesuncoreplusasseziavíummort	nũbrez hũmes q̃ fẽmes uncore plus assez i avíum mort
keuitjursplenersoilespoĩzẽflez	ke uit jurs pleners oi les poĩz ẽflez
enpiezleveztíntunbastunq̃devãtfuqͣrrez	en piez levez tínt un bastun q̃ devãt fu qͣrrez
cosavumn⁹assez	co savum n ⁹ assez
charlesenẽꝯtrealez	charles en ẽꝯtre alez
selíadit	se lí a dit
sireestult	sire estult
reposezpurmeíeamursi	reposez pur meíe amur si
derienm	de rien m
amezkarlipaenestde	amez kar li paen est de
meiafiezlaissezluí	mei afiez laissez luí
sistq̃fumalsenezprovẽceliertdeseíntgilefu	sist q̃ fu mal senez provẽcel iert de seíntgile fu
amduísespuínzliatelchiefmelleztraitle	amduí ses puínz li at el chief mellez trait le
at͛rekarcilnes	a t͛re kar cil ne s
sestpasubliezkaspiezle	s est pas ubliez k as piez le
reiẽestle	rei ẽ est le
chefcolpezfͣnceissescriẽtbarũkar	chef colpez fͣnceis s escriẽt barũ kar
leꝑnezotinelsestaunepartt᷑nezles	le ꝑnez otinel s est a une part t᷑nez les
oilzroillelesgernuns	oilz roille les gernuns
resembleqͥseitẽchaenezenhalt	resemble qͥ seit ẽchaenez en halt
sescriebarunsnev⁹remuez	s escrie baruns ne v ⁹ remuez
karpariceldexa	kar par icel dex a
qͥmesuídonez	qͥ me suí donez
setcenzsiv⁹croulezlemꝑeres	set cenz si v ⁹ croulez l emꝑere s
enestenpiezlevezsiluía	en est en piez levez si luí a
ditlespeemedonezditlipaiende	dit l espee me donez dit li paien de
folieparlezdũcdist	folie parlez dũc dist
assezlaverezqͣntv⁹	assez l averez qͣnt v ⁹
departirezdit	departirez dit
otinelbealsireorelatenezmesml̃tv	otinel beal sire ore la tenez mes ml̃t v
⁹prikebienlameguardeznela	⁹ pri ke bien la me guardez ne la
doreiep᷑setdevoscitezuncoreen	doreie p᷑ set de vos citez uncore en
ertdeceluivostrechiefcolpezdistrodlantpar	ert de celui vostre chief colpez dist rodlant par
feitropv⁹avãtezvostremessagedites	fei trop v ⁹ avãtez vostre message dites
puisv⁹en	puis v ⁹ en
distilore	dist il ore
miemessag͛suílẽꝑurgarsiekitient	mie messag͛ suí l ẽꝑur garsie ki tient
espaníealixandreebucietyreesydoníeperse	espaníe alixandre e bucie tyre e sydoníe perse
ebarbariee	e barbarie e
destreinttutdesik	destreint tut de si k
cristientenevaltunealíemesserf	cristiente ne valt une alíe mes serf
mahunqͥtutlemũdeguíe	mahun qͥ tut le mũde guíe
tuetacõpaigniepuissi	tu e ta cõpaignie puis si
tenvíen	t en víen
alrichereigarsie	al riche rei garsie
iltedorraaveremanantíe	il te dorra aver e manantíe
ensurketuttelarranormẽdieedenglet͛re	ensurketut te larra normẽdie e d englet͛re
lesporzelanavieatun	les porz e la navie a tun
nevurodlantdurrarussieeoliv͛	nevu rodlant durra russie e oliv͛
prengeesclavuníemesducefrancenev⁹larra	prenge esclavuníe mes duce france ne v ⁹ larra
ilmieilatdonefloriandesuliefiz	il mie i l at done florian de sulie fiz
atplusꝓdom	at plus ꝓdom
humẽtutepaieniene	hum ẽ tute paienie ne
q̃tãteit	q̃ tãt eit
losdechevalerieneqͥmeuzfergeodespeefurbíe	los de chevalerie ne qͥ meuz ferge od espee furbíe
ciltendrafrance	cil tendra france
qͥteẽsabailliedistlẽꝑere	qͥte ẽ sa baillie dist l ẽꝑere
issinertilmíek	issi n ert il míe k
enditev⁹mameisnenurietut	en dite v ⁹ ma meisne nurie tut
lebarnage	le barnage
aunevoizescriedreizẽꝑeren	a une voiz escrie dreiz ẽꝑere n
⁹nelsuffrummíeq̃japaieneient	⁹ nel suffrum míe q̃ ja paien eient
frãceenbailliemesfaivenírtagͣntchevalerie	frãce en baillie mes fai venír ta gͣnt chevalerie
puíssetuvolsdeskelan⁹guíetãt	puís se tu vols deske la n ⁹ guíe tãt
q̃verrumlaputegẽthaiesen	q̃ verrum la pute gẽt haie s en
garsiejade	garsie ja de
lateste	la teste
nẽporterailmiedist	n ẽ portera il mie dist
otinelore	otinel ore
oígͣnt	oí gͣnt
briconietelmanaceorelẽꝑurgarsiekil	briconie tel manace ore l ẽꝑur garsie k il
materaetoldra	matera e toldra
lavieqͣntilverrasagͣnt	la vie qͣnt il verra sa gͣnt
chevalerieliplushardinaveratalẽtqͥlrie	chevalerie li plus hardi n avera talẽt qͥ l rie
meuzvoldreitestredelanormẽdie	meuz voldreit estre dela normẽdie
codistduxnaímesalabarbeflorie	co dist dux naímes a la barbe florie
sicharlesmãdesagͣntchevalerieu	si charles mãde sa gͣnt chevalerie u
trov͛ailcelrichereigarsiecõbatereitsei	trov͛a il cel riche rei garsie cõbatereit sei
asagͣntꝯpaingníe	a sa gͣnt ꝯpaingníe
distotineloreoígͣntbriconiejasũtilpar	dist otinel ore oí gͣnt briconie ja sũt il par
setfeizsetcenzmileas	set feiz set cenz mile as
fuirentp᷑pourdelurvieune	fuirent p᷑ pour de lur vie une
citeontfeteenlũbardieentredous	cite ont fete en lũbardie entre dous
eweslontfermee	ewes l ont ferme e
bastiepaienegentlapelentateliedeu	bastie paiene gent l apelent atelie deu
nefisthũmeqͥlurtolsistessiene	ne fist hũme qͥ lur tolsist essie ne
lurpeschernelurgaanerie	lur pescher ne lur gaanerie
sicharlesivenistod	si charles i venist od
labarbeflurielaconuistrũki	la barbe flurie la conuistrũ ki
meisdanvileinnívenezv	meis dan vilein n í venez v
⁹míeparmunꝯseilgarderezparislavile	⁹ míe par mun ꝯseil garderez paris la vile
kescufleníentre	k escufle n í entre
necorneilenepie	ne corneile ne pie
karparv⁹n	kar par v ⁹ n
ertmesfaitechevalerietelvergoineat	ert mes faite chevalerie tel vergoine at
liducne	li duc ne
liducrodlants	li duc rodlant s
estenpiezlevezmal	est en piez levez mal
talẽtat	talẽt at
apoínest	a poí n est
senesttreis	s en est treis
pasalezsilíaditculvertdesmesurezmultpar	pas alez si lí a dit culvert desmesurez mult par
tasuieprisezevantezdeta	t as ui e prisez e vantez de ta
paroledevãtfranceisloez	parole devãt franceis loez
mesparceluikencroiz	mes par celui k en croiz
messenbataille	mes s en bataille
puissezestre	puissez estre
ẽꝯtreztel	ẽꝯtrez tel
tedorraidemespeedelezjapuis	te dorrai de m espee de lez ja puis
franchũmeẽꝯbrezdit	franc hũme ẽꝯbrez dit
otineljalesavumassez	otinel ja le savum assez
batailleaverassifeirelosezdemaínmatínv⁹	bataille averas si feire l osez demaín matín v ⁹
sumũsẽcesprezeditrodlant	sumũs ẽ ces prez e dit rodlant
karlemaseurez	kar le m aseurez
fetlepaenlameiefeitenez	fet le paen la meie fei tenez
emacreance	e ma creance
etutesmeslealtezpar	e tutes mes lealtez par
kiremaineseitcuardpruvezl	ki remaine seit cuard pruvez l
espurũluiseitdespiezcolpezjames	espurũ lui seit des piez colpez james
encurtneseitmes	en curt ne seit mes
distlireischarledeseintdeníssarazinfrereparla	dist li reis charle de seintdenís sarazin frere par la
leidũttuvisdequelparage	lei dũt tu vis de quel parage
estuentunpais	es tu en tun pais
cumasanunpar	cum as a nun par
taleikarmedisotinelsire	ta lei kar me dis otinel sire
sarazinsfizsuialreigalienal	sarazins fiz sui al rei galien al
fiervisplusamorthũmesedesesmaíns	fier vis plus a mort hũmes e de ses maíns
trovereitentrestutcestpaislireisgarsieestmís	trovereit en trestut cest pais li reis garsie est mís
germeinscusínsmisunclefufernagulihardis	germeins cusíns mis uncle fu fernagu li hardis
icildenazreq̃rodlantmatoccisdemaín	icil de nazre q̃ rodlant m at occis demaín
enertenfier	en ert en fier
ditlireistuesassezgẽtilzmarfutis	dit li reis tu es assez gẽtilz mar fu tis
corsq̃baptesmenat	cors q̃ baptesme n at
pͥslireis	pͥs li reis
apelesunchãberlẽcreinervenezavantꝑnezcest	apele sun chãberlẽc reiner venez avant ꝑnez cest
messag͛silme	messag͛ sil me
menezalamaisungarnerdunezalhoste	menez a la maisun garner dunez al hoste
cenzsouzp᷑	cenz souz p᷑
sonmãg͛ealtretãtdonezp᷑	son mãg͛ e altre tãt donez p᷑
sondestrierpuíssi	son destrier puís si
richergalterdelíunselídeneisoger	richer galter de líuns e lí deneis oger
servezbiendecoqͥlatmestercele	servez bien de co qͥ l at mester cele
nuítlunt	nuít l unt
leisseissiesterjeskaldemeinq̃lijur	leisse issi ester jesk al demein q̃ li jur
parutclercharlesselieve	parut cler charles se lieve
mãderenlachapelesũtalepururer	mãder en la chapele sũt ale pur urer
lamessechantelabesdeseintomerunhanapd	la messe chante l abes de seintomer un hanap d
orfaitlireisaporterde	or fait li reis aporter de
paresínssil	paresíns si l
offrendefuntileli	offrende funt il e li
puissivontesgarderlesarazinqͥvíental	puis si vont esgarder le sarazin qͥ víent al
reiparlerlisarazinvíent	rei parler li sarazin víent
orguillusemẽtle	orguillusemẽt le
reiapelesiliditfiermẽt	rei apele si li dit fiermẽt
charlesfait	charles fait
iluestore	il u est ore
rodlantlivostreníesq̃v⁹	rodlant li vostre níes q̃ v ⁹
parameztãtparkifranceissevontasseurant	par amez tãt par ki franceis se vont asseurant
lapelcũrecreantse	l apel cũ recreant se
curtveantacesparolessetreitliqͦns	curt veant a ces paroles se treit li qͦns
avãttrestutirreepleindemaltalãtparcelapostle	avãt trestut irre e plein de maltalãt par cel apostle
kiq̃rentpenantjonelarreiep᷑nulhũmevívãt	ki q̃rent penant jo ne larreie p᷑ nul hũme vívãt
kejoencuineterendeteisantmat	ke jo encui ne te rende teisant mat
dũcitant	dũc itant
pernezvosarmesparitelcovenãtsijov⁹	pernez vos armes par itel covenãt si jo v ⁹
failpendez	fail pendez
moijolv	moi jol v
⁹grantfaitoliv͛ml̃t	⁹ grant fait oliv͛ ml̃t
parlezhaltemẽtnevosparolesnabeissent	parlez haltemẽt ne vos paroles n abeissent
níentgͣntm͛veilest	níent gͣnt m͛veil est
sibienv⁹avientlunzeper	si bien v ⁹ avient l unze per
enontamenerodlãteldoslivestentun	en ont amene rodlãt el dos li vestent un
estlamailledereree	est la maille derere e
devãtelchieflilacentunvert	devãt el chief li lacent un vert
healmeluisãtcofulehealmegoliasle	healme luisãt co fu le healme golias le
jehantcharleslepͥstqͣntiloccistbrachantpuis	jehant charles le pͥst qͣnt il occist brachant puis
liaportẽt	li aportẽt
durendalletrenchãtjadelespeenestoet	durendal le trenchãt ja del espee n estoet
direneantbienlaconuissẽtlipetiteli	dire neant bien la conuissẽt li petit e li
gͣntkena	gͣnt ke n a
sibonejeskenorientliqͦnslaceint	si bone jesk en orient li qͦns la ceint
qͥlaparaímetãtelcol	qͥ la par aíme tãt el col
lipendẽtunfortescu	li pendẽt un fort escu
pesantpeíntaazurajalne	pesant peínt a azur a jalne
aorpimẽtenvirũlurlecurrẽtliqͣtrevent	a orpimẽt envirũ l urle currẽt li qͣtre vent
liduzesigneelimeis	li duze signe e li meis
ensementsicumchascũversaltreseꝯtiente	ensement si cum chascũ vers altre se ꝯtient e
delabismeiestlefundementecielet͛re	del abisme i est le fundement e ciel e t͛re
laguígefudunpaileescarimantelafuille	la guíge fu d un paile escarimant e la fuille
estfeitedunalmantpuisliaportentun	est feite d un almant puis li aportent un
fortespetͤnchãtsalance	fort espe tͤnchãt sa lance
gũfanungentvermaileeíndetreskapoinzli	gũfanun gent vermaile e índe tresk a poinz li
tentliqͦnsgerínsli	tent li qͦns geríns li
meínel	meíne l
umbruíant	um bruíant
kiplustostvaitq̃	ki plus tost vait q̃
quarelnedestentdeusnefist	quarel ne destent deus ne fist
bestekitãtvoistesmuvãtka	beste ki tãt voist esmuvãt k a
luisetenistadreitcursunarpẽtla	lui se tenist a dreit curs un arpẽt la
selefudecristaledargente	sele fu de cristal e d argent e
dorientliestriudoroveremenuement	d orient li estriu d or overe menuement
muntetãtascemeement	munte tãt ascemeement
kilnastríu	k il n a stríu
nearcun	ne arcun
neseprentfist	ne se prent fist
unesleisveanttutela	un esleis veant tute la
gentsisenreturne	gent si s en returne
verscharleriantsirefaitilleꝯgev⁹	vers charle riant sire fait il le ꝯge v ⁹
demantsilipaenvíencparmíenescient	demant si li paen víenc par míen escient
jademortversmoinaveragarantniesdit	ja de mort vers moi n avera garant nies dit
lireisaceluítecomantkile	li reis a celuí te comant ki le
cielfistetutle	ciel fist e tut le
mũdsigͣntlevesamaínsiaseíníerollant	mũd si gͣnt leve sa maín si a seíníe rollant
liqͦnss	li qͦns s
envaitasespurũs	en vait as espurũs
fichantapresluivũtpuceleseẽfantki	fichant apres lui vũt puceles e ẽfant ki
tuitlidient	tuit li dient
aıh̃utecomant	a ıh̃u te comant
seintemarieteseitdemort	seinte marie te seit de mort
garantliunzepermũtẽtdemeintenantentredous	garant li unze per mũtẽt de meintenant entre dous
ewesontmenerodlant	ewes ont mene rodlant
luneestseínelaltre	l une est seíne l altre
estantlemperereapelefierementcharlefaitil	estant l emperere apele fierement charle fait il
unhalberctedemant	un halberc te demant
escuehealmeeune	escu e healme e une
espeetrenchãtmeisundestreraijo	espee trenchãt meis un destrer ai jo
bonecurrantnen	bon e currant n en
espeetaille	espee taille
surmafeíteꝓmet	sur ma feí te ꝓmet
curcerairollant	curcerai rollant
charlesloi	charles l oi
apoidirene	a poi d ire ne
cieltacravẽtkarml̃tmas	ciel t acravẽt kar ml̃t m as
feitcureceedolentlireisreguardevers	feit curece e dolent li reis reguarde vers
q̃delachãbre	q̃ de la chãbre
eisseitelpavementtutlepaleisdesabealte	eisseit el pavement tut le paleis de sa bealte
resplentlireisl	resplent li reis l
apelesi	apele si
laceínedesunguant	l aceíne de sun guant
fillefaitilcestpaientecomant	fille fait il cest paien te comant
kep᷑lesnenarmesnẽ	ke p᷑ les n en armes n ẽ
ertdecheemẽtsirediteletuta	ert decheemẽt sire dit ele tut a
vostretalentlisaraziniertarmegẽtemẽt	vostre talent li sarazin iert arme gẽtemẽt
níentbelisentapeleflandrinedemũtbele	níent belisent apele flandrine de mũtbel e
lapucelerosettederimelces	la pucele rosette de rimel ces
treisdancelesameínentotinel	treis danceles ameínent otinel
aldoslivestentlehalberclerei	al dos li vestent le halberc le rei
samuelelaventailleaungẽtilfreselcelui	samuel e la ventaille a un gẽtil fresel celui
lifermeflandrinedemũtbelelchief	li ferme flandrine de mũtbel el chief
lilacentlehealmegalatielfeit	li lacent le healme galatiel feit
aqͣrtersaflurseaanaele	a qͣrters a flurs e a anael e
fillecharleqͥoutlecorsdanzelli	fille charle qͥ out le cors danzel li
reiakaelco	rei akael co
estcurcusetaillant	est curcuse taillant
cumcutelcestemuveratencuiarollãt	cum cutel ceste muverat encui a rollãt
lecerveldũtalreicharlen	le cervel dũt al rei charle n
cũneifdesuzaunlistellabucle	cũ neif desuz a un listel la bucle
estdored	est d or e d
argentliclavelferiout	argent li clavel fer i out
bonegunfanunnovelblanccũflur	bon e gunfanun novel blanc cũ flur
entresespiezportout	entre ses piez portout
undragũceltreskaspoinzli	un dragũcel tresk as poinz li
penecelunsesperuns	penecel uns esperuns
qͥvalentunchastelli	qͥ valent un chastel li
atchalcerosette	at chalce rosette
derivellaseeleestmiseenmigradoslignel	de rivel la seele est mise en migrados l ignel
qͥplustost	qͥ plus tost
curtkenedestentquarel	curt ke ne destent quarel
libondestrieraveu	li bon destrier a veu
ledanzelhenist	le danzel henist
egratebienconuist	e grate bien conuist
otinelcillisaltsurekiplus	otinel cil li salt sure ki plus
setdecenbel	set de cenbel
edebatailleq̃feverede	e de bataille q̃ fevere de
martelli	martel li
sarazínesteldestrermuntezfaituneslaissis	sarazín est el destrer muntez fait un eslais si s
enestreturnezversbelisentsen	en est returnez vers belisent s en
suíbienadubezsetruisrollantmorzest	suí bien adubez se truis rollant morz est
uafolezdistlapucelededurendalv⁹	u afolez dist la pucele de durendal v ⁹
gardezsidecurcusebiennev	gardez si de curcuse bien ne v
estturnezogierlameínelidaneisaloseze	est turnez ogier l ameíne li daneis alosez e
liducnaímesest	li duc naímes est
oveceus	ovec eus
aleentredouseweslontmeneesprez	ale entre dous ewes l ont mene es prez
ahaltesfenestresestlireisalezlesduzepers	a haltes fenestres est li reis alez les duze pers
ataseí	at a seí
apelezseingn᷑sfaitilod	apelez seingn᷑s fait il od
meiv⁹venezfaitesfranceistuzeissirdes	mei v ⁹ venez faites franceis tuz eissir des
prezilsifũtaeus	prez il si fũt a eus
distotineljosuítutaprestezrodlant	dist otinel jo suí tut aprestez rodlant
aditalpaenmescreantjote	a dit al paen mescreant jo te
ejoteiensement	e jo tei ensement
bienv⁹guardezkarjonetaim	bien v ⁹ guardez kar jo ne t aim
nientlamortmũunclefernaguv⁹demãt	nient la mort mũ uncle fernagu v ⁹ demãt
rollantlaitcurrelebondestrerbruiantotinelmigrados	rollant lait curre le bon destrer bruiant otinel migrados
lebiencurant	le bien curant
formẽtentrelebruit	formẽt entre le bruit
elefortelevent	e l efort e le vent
liprezencrouleelat͛reensemẽt	li prez en croule e la t͛re ensemẽt
leshantesbrandientebeissẽtformẽtli	les hantes brandient e beissẽt formẽt li
gͣnzcolpssedonẽtenlurescuzdevãt	gͣnz colps se donẽt en lur escuz devãt
sũtserreetenantmaillenífalseneclavel	sũt serre e tenant maille n í false ne clavel
nidestentsurles	n i destent sur les
peítrinesplientlifertrẽchãtles	peítrines plient li fer trẽchãt les
hanstesbrisent	hanstes brisent
amduiꝯmunemẽtultres	amdui ꝯmunemẽt ultre s
pertníentdeudistlireis	pert níent deu dist li reis
orveím͛veille	or veí m͛veille
gͣntqͣntcistpaiensest	gͣnt qͣnt cist paien s est
tenuvers	tenu vers
rodlantditbelisent	rodlant dit belisent
bonsũtmígarnemẽtecilkisporten	bon sũt mí garnemẽt e cil kis porte n
estpascuardnelentrodlantatreit	est pas cuard ne lent rodlant a treit
durendalletrenchantfiertotinelsurlehealme	durendal le trenchant fiert otinel sur le healme
luíatoleit	luí a toleit
rũdemẽtlipaenqͣnt	rũdemẽt li paen qͣnt
sunchevalliment	sun cheval li ment
distdousmozparmahumetrollant	dist dous moz par mahumet rollant
v⁹avezfeitvilainíe	v ⁹ avez feit vilainíe
q̃demandiez	q̃ demandiez
amunbonauferantmesjalevostrene	a mun bon auferant mes ja le vostre ne
fuerresackecurecusela	fuerre sacke curecuse la
gͣntlescuenbraceefeitunsaltavant	gͣnt l escu enbrace e feit un salt avant
sifiertrollantsurlehealmeluisantkeli	si fiert rollant sur le healme luisant ke li
naselsevaittutavalantlicolpglaceíesurl	nasel se vait tut avalant li colp glaceíe sur l
arcundevanttrenchele	arcun devant trenche le
fustelefeutreensemẽtparles	fust e le feutre ensemẽt par les
espaulesatrenchele	espaules a trenche le
bruíantdeskenlat͛refeit	bruíant desk en la t͛re feit
culerlebͣncenhaltsescrieco	culer le bͣnc en halt s escrie co
nestpascolpdemfant	n est pas colp d emfant
deudistlireis	deu dist li reis
cũcocolp	cũ co colp
fupesantsaíntemarieguardezmeirollãt	fu pesant saínte marie guardez mei rollãt
seliqͦnschietnem	se li qͦns chiet ne m
siestreíntdurementfiertlepaensur	si estreínt durement fiert le paen sur
lehealmeq̃resplentk	le healme q̃ resplent k
unqͣrtier	un qͣrtier
enꝯtrevaldescent	enꝯtreval descent
trenchelesmaillesdelhalbercjacerãt	trenche les mailles del halberc jacerãt
enprentsunbonescudeskenlabuclefent	en prent sun bon escu desk en la bucle fent
laleustmortvencuurecreant	la l eust mort vencu u recreant
gͣntdecurecuselacuíltdurementerodlant	gͣnt de curecuse l acuílt durement e rodlant
luíodlespeetrẽchantdedurendal	luí od l espee trẽchant de durendal
lefiertmenuemẽtgͣnzcolpss	le fiert menuemẽt gͣnz colps s
entredonẽtederereedevãtvers	entredonẽt e derere e devãt vers
lesespeesnevaltlehalbercníent	les espees ne valt le halberc níent
eresplentdistbelisentore	e resplent dist belisent ore
fierentgentemẽtcestebataillene	fierent gentemẽt ceste bataille ne
duramielũgemẽtkelivassal	dura mie lũgemẽt ke li vassal
rodlãtmeiscurecusenelideitníentdeus	rodlãt meis curecuse ne li deit níent deus
distlireiscũlecuermementen	dist li reis cũ le cuer me ment en
croizsejetteadeuversorientunepreiereat	croiz se jette a deu vers orient une preiere at
feitml̃t	feit ml̃t
gentementdeuskiessireereisurtutegent	gentement deus ki es sire e rei sur tute gent
rodlanteꝯvertissezotínel	rodlant e ꝯvertissez otínel
letirantq̃sursonchief	le tirant q̃ sur son chief
prengebaptizementbaíse	prenge baptizement baíse
lat͛resiseleveatanta	la t͛re si se leve a tant a
lafenestreatmissunchiefavantveitses	la fenestre at mis sun chief avant veit ses
